|ICO|Nazov|SK_NACE
1592|46663461|KMF SLOVAKIA, s.r.o.|63120.0
1593|36605751|MEPIS HEALTHCARE, s.r.o.|62090.0
1594|47127643|eDocu a.s.|26510.0
1595|36483320|TVOJA DOBA, spol. s r.o.|46520.0
1596|46165151|01 People s.r.o.|62090.0
1597|50952048|FIRTECH s.r.o.|62020.0
1598|44811195|MadNet Services, s.r.o.|62090.0
1599|36370941|SZT - Stroje, s.r.o.|26200.0
1600|36546534|Agromont Nitra, spol. s r.o.|33200.0
1601|47726890|26HOUSE s.r.o.|63110.0
1602|50513923|NEUROPOWER s.r.o.|26510.0
1603|36849855|DVG Slovakia s.r.o.|62010.0
1604|37744976|Jarmila Novosadová|62090.0
1605|17332231|it.invest eu, s.r.o|62010.0
1606|35785306|DXC Technology Slovakia s. r. o.|62090.0
1607|50103288|SYMEN, s. r. o.|26510.0
1608|00634794|Nokia Slovakia, a.s.|33200.0
1609|46017747|VV - M s.r.o.|63110.0
1610|47616822|RASEMA Investments s.r.o.|62020.0
1611|31384072|AEC, s.r.o.|62010.0
1612|34985361|Marian Zwinger|33140.0
1613|46630821|Gedis distribution s.r.o.|62010.0
1614|48303470|Energy Services Slovakia s.r.o.|71200.0
1615|47394391|cafe victory s.r.o.|63110.0
1616|47229616|Brainware s. r. o.|62010.0
1617|36313548|Schier Technik Slovakia, s.r.o.|62010.0
1618|35908301|Quality Unit, s. r. o.|62010.0
1619|31382606|GA Drilling, a. s.|72190.0
1620|36570281|RADIXON s.r.o.|62030.0
1621|51153971|MEZA plus s.r.o.|62020.0
1622|51922100|Visma Labs s.r.o.|62020.0
1623|44077718|ADARAS, s.r.o.|62090.0
1624|50854402|AUREUS + a.s.|63110.0
1625|50327267|Keners s. r. o.|26200.0
1626|47489821|Codematics s.r.o.|63110.0
1627|31342027|alfa BASE spol. s r.o.|62090.0
1628|00679500|Bilfinger Slovensko s.r.o.|33200.0
1629|44583419|dewtech s.r.o.|63110.0
1630|31325513|SLOVEL spol. s r.o.|26510.0
1631|50527576|IT Life s.r.o.|62020.0
1632|46461035|LEDIS s. r. o.|27900.0
1633|50807676|3D Soft Vision, s.r.o.|62010.0
1634|35781718|Infotech, s.r.o.|62020.0
1635|17317398|Kahmann - Frilla Lichtwerbung s. r. o.|27400.0
1636|36344010|Radeton SK s.r.o.|46520.0
1637|35917491|Virte, a. s.|62030.0
1638|31341624|MicroStep - HDO s.r.o.|33200.0
1639|31630154|ECS ENGINEERING, s.r.o.|62010.0
1640|44631359|Medicínske riadiace centrum, s.r.o.|63110.0
1641|47419971|GoodRequest, s.r.o.|62010.0
1642|45328935|EXA Group, a.s.|72190.0
1643|44634480|FOLLOW s.r.o.|62090.0
1644|50958852|BrainTest, s.r.o.|71200.0
1645|45329818|Biomedical Engineering, s.r.o|72190.0
1646|31720552|BELLATRIX, s.r.o.|46520.0
1647|36031038|SCHUCK SLOVENSKO - Protikorózna ochrana, spol. s r.o.|71200.0
1648|46951971|ZENTITY Slovakia s. r. o.|62010.0
1649|46331662|ELMARK PLUS s.r.o.|62090.0
1650|47765615|SmartEn a.s.|72190.0
1651|48228869|DIGILINE, spol. s r. o.|63110.0
1652|46939849|GOSPACE Tech s. r. o.|63110.0
1653|31326650|TEMPEST a.s.|62090.0
1654|45580561|VT Group, a. s.|62090.0
1655|35826304|SOFTLINE SERVICES, a. s.|46510.0
1656|50975447|Tomáš Kliment|62010.0
1657|35880872|SEAL IT Services, s.r.o.|62010.0
1658|52061965|MOVYS IKT, s. r. o.|27900.0
1659|44140428|Progseis s.r.o.|72190.0
1660|36048364|XENON, s.r.o.|62090.0
1661|00602311|Asseco Solutions, a.s.|62010.0
1662|35857579|DHI SLOVAKIA, s.r.o.|62030.0
1663|44449003|ELEKTRO - MORVAY s.r.o.|33140.0
1664|35743468|Gratex International, a.s.|62010.0
1665|35850841|Additíva, s.r.o.|62010.0
1666|31342183|Software602 Slovensko, s.r.o.|62090.0
1667|36618730|ENVIRONMAN s.r.o.|72190.0
1668|35728531|InterWay, a. s.|62010.0
1669|51015315|Inštitút Monitoringu a Analýz s.r.o.|71200.0
1670|31695671|EKO-TERM SERVIS s.r.o.|71200.0
1671|35691531|Aston ITM, spol. s r.o.|62090.0
1672|51705991|mypiano.eu s. r. o.|62020.0
1673|43872930|iServices s. r. o.|62090.0
1674|50111965|MultiplexDX, s.r.o.|72190.0
1675|36831379|DTW, s.r.o.|46520.0
1676|35882077|Fournetix s.r.o.|63110.0
1677|36682781|SCR interactive s.r.o.|63110.0
1678|46457763|SoftwareONE Slovakia s. r. o.|62020.0
1679|50427601|Netz  s.r.o.|72190.0
1680|31341241|Signify Slovakia s.r.o.|46430.0
1681|36048364|XENON, s.r.o.|62090.0
1682|35864176|IQ Vision, s.r.o.|62090.0
1683|36706540|ESTEN s.r.o|62010.0
1684|36056618|4business, s.r.o.|62090.0
1685|47373288|IS - Industry Solutions, a.s.|33200.0
1686|36235466|Amicus SK, s.r.o.|46520.0
1687|35868813|IFNE Software, s.r.o.|63110.0
1688|36437671|JuSoft, s. r. o.|62090.0
1689|51880407|SHIELD TECH s. r. o.|62020.0
1690|31355374|Vema, s.r.o.|62090.0
1691|35794950|Goldmann Systems, a.s.|62010.0
1692|46160990|Deals Management, a.s.|63110.0
1693|47962488|BlueFish s.r.o.|62010.0
1694|36407275|GLOBESY, s.r.o.|62090.0
1695|35891386|xPayNet s.r.o.|62010.0
1696|51472180|DEVEROP s. r. o.|71200.0
1697|48260851|FENIX CONSULT s.r.o.|62020.0
1698|36394548|PROFITERM SLOVAKIA s.r.o.|27900.0
1699|35846801|EZ-ELEKTROSYSTÉMY Košice s.r.o.|33200.0
1700|46154183|EKODELTA, s.r.o.|62090.0
1701|51138891|EL – Solutions, s.r.o.|27900.0
1702|51183455|Commander Services s.r.o.|62030.0
1703|34137947|DRS Tech, s.r.o.|63110.0
1704|44449763|KEZ, s.r.o.|63110.0
1705|36650960|Basta digital s. r. o.|62020.0
1706|47823755|Leháro s.r.o.|62010.0
1707|31408168|FORMICA spol. s r. o.|27900.0
1708|36244635|ControlTech, spol. s r.o.|46520.0
1709|47616822|RASEMA s.r.o.|62020.0
1710|47807890|Demtec, s.r.o.|62010.0
1711|46646710|ELBEK, s. r. o.|33140.0
1712|44201940|PROTENG s. r. o.|62090.0
1713|51853621|OM management, s.r.o.|71200.0
1714|51562189|SC CLIENT s.r.o.|26200.0
1715|50954059|GAMATRONIK s.r.o.|27900.0
1716|36014061|R-SYS, s.r.o.|62010.0
1717|36700746|HT Solution s.r.o.|58290.0
1718|44738595|Prometheus Energy s.r.o.|62090.0
1719|48325147|OF 1, s.r.o.|71200.0
1720|36252972|Topeko, s.r.o.|33200.0
1721|44546815|ELEKO s. r. o.|33140.0
1722|36260371|METRUM servis, s.r.o.|62010.0
1723|51791820|Kliklak+ s.r.o.|62020.0
1724|36564362|ANTON s.r.o.|33130.0
1725|51661861|Rock Cafe Netopier, s.r.o.|62020.0
1726|36564109|SIGNOS s.r.o.|33200.0
1727|51279606|gemelli, s.r.o.|62020.0
1728|50385011|LittleLane, a.s.|62020.0
1729|36846104|BACKBONE, s.r.o.|62010.0
1730|47422360|SERPENS, s.r.o.|62020.0
1731|51791919|ALMATI s.r.o.|62020.0
1732|50624164|M-Science Group, s.r.o.|72190.0
1733|47483156|SAGAP, s. r. o.|62010.0
1734|47106719|Workflows, s.r.o.|62010.0
1735|46248668|CHLADEX, s.r.o.|33140.0
1736|46712682|Netventic Technologies Slovakia s. r. o.|58290.0
1737|47145439|WI-NET Optik s. r. o.|63110.0
1738|47537191|Akadémia vzdelávania vodičov, s.r.o.|27400.0
1739|50031287|EXTULA, s. r. o.|63110.0
1740|51949750|JStore, s. r. o.|62020.0
1741|46775111|DanubePay, a.s.|63110.0
1742|52007863|UNI Premium, s.r.o.|26200.0
1743|31341241|Signify Slovakia s.r.o.|46430.0
1744|35959533|Delicom, s.r.o.|46510.0
1745|50991230|AMESI s.r.o.|62020.0
1746|46574310|CS WEB, s.r.o.|63110.0
1747|44801777|TOWDY s. r. o.|47410.0
1748|51648393|NDCon LOGIC.SK, s.r.o.|27900.0
1749|50837095|Via Leonis, spol. s r. o.|72190.0
1750|50616846|Technical Servise s.r.o.|71200.0
1751|51952491|Muehlbauer Automation s.r.o.|72190.0
1752|48038334|LB Direction, s. r. o.|63110.0
1753|45693781|Tridovin s. r. o.|62010.0
1754|44306873|247.sk, s.r.o.|62090.0
1755|50631071|Lewik, s. r. o.|62020.0
1756|48180653|Vladimír Jakubík ml.|33140.0
1757|00685780|Regotrans, spol. s r.o.|33200.0
1758|31372074|SIA Slovakia, s.r.o.|63110.0
1759|50890417|PARTNER GYM, s.r.o.|63110.0
1760|50121260|ProUP s.r.o.|62010.0
1761|31565468|S.A.K. spol. s r.o.|33200.0
1762|36194981|LEMAKOR, spol. s r.o.|33200.0
1763|51442558|SKYMOVE s. r. o.|62010.0
1764|35688742|HYDROMETRA s.r.o.|71200.0
1765|46758968|FDD, s.r.o.|72190.0
1766|36468690|CARTON - COMPUTERS, s.r.o.|62010.0
1767|44543697|Firesystem, s. r. o.|71200.0
1768|17667984|Miloš Kovačovic|47430.0
1769|51153971|MEZA plus s.r.o.|62020.0
1770|50640046|Barclet Slovakia, s. r. o.|63110.0
1771|47811986|ITnet-1, s. r. o.|62010.0
1772|35737581|Dynatech s.r.o.|62020.0
1773|44390530|VEDAX GROUP s. r. o.|63110.0
1774|35840005|D. Trust Certifikačná Autorita, a.s.|63110.0
1775|31323278|REBUS spol. s r.o.|63110.0
1776|35741236|TransData s.r.o.|62010.0
1777|50846710|ABmerit, spoločnosť s ručením obmedzeným|72190.0
1778|52446042|Viva Medical s. r. o.|72190.0
1779|44195591|Z + M servis a.s.|46510.0
1780|43206735|Pavel Scholtz|62090.0
1781|36268232|butteland s. r. o.|62010.0
1782|52290727|ELTECO GROUP, s. r. o.|63110.0
1783|36629561|IPM Industries, s.r.o.|72200.0
1784|51330792|Exelis s.r.o.|62020.0
1785|43915051|PREEM a.s.|63110.0
1786|47428830|Afinode, s. r. o.|62010.0
1787|51747201|CHEMDONE s. r. o.|71200.0
1788|44765843|EuroBrik s. r. o.|71200.0
1789|31635199|ORAVA retail 1, a.s.|46430.0
1790|36285595|GENETON s.r.o.|72190.0
1791|47140275|NUANCE s.r.o.|62090.0
1792|50083856|Gratex Services, a.s.|62020.0
1793|31603203|AGRIFARMI, spol. s r. o.|47410.0
1794|44563108|NATALIS, s.r.o.|62030.0
1795|36396222|AUTOCONT s.r.o.|47410.0
1796|50015168|SoftPoint s.r.o.|62020.0
1797|34138064|HEITEC Slovensko, spol. s r.o.|63110.0
1798|46873431|SUPER EXPRES PO, s.r.o.|62090.0
1799|31420915|Certipo spol. s r. o.|71200.0
1800|00698881|DAD - TEL, spol. s r.o.|33140.0
1801|47759771|B-SOFT SLOVAKIA, s. r. o.|62090.0
1802|51814242|Ray Service, s.r.o.|27900.0
1803|35810734|DATALAN, a.s.|46510.0
1804|47087544|Navix s.r.o.|63110.0
1805|43770738|Accalio s.r.o.|62010.0
1806|36785512|SOFTIP, a. s.|62010.0
1807|31680500|FESTO spoločnosť s ručením obmedzeným|46520.0
1808|35757736|SFÉRA, a.s.|62090.0
1809|36456853|FG PROTECH, spol. s r.o.|33200.0
1810|47127031|Arcolio s.r.o.|62010.0
1811|51953668|DALD Energy s.r.o.|33140.0
1812|31635903|KROS a.s.|62090.0
1813|36738964|Qintec a.s.|47410.0
1814|46590129|Insomnium, s. r. o.|63110.0
1815|34827609|Michal Kleban|33140.0
1816|47744731|CoreTel s.r.o.|62090.0
1817|47156074|iLO, s.r.o.|62090.0
1818|36490911|CHASTIA s.r.o.|62020.0
1819|36421162|VEIDEC SK, s.r.o.|47410.0
1820|46731610|Cloud-IT s. r. o.|62090.0
1821|50210866|SECURITY COMMUNICATION s.r.o.|62010.0
1822|44500734|SkyToll, a. s.|63110.0
1823|51197154|Original Solutions s.r.o.|62020.0
1824|45562261|EUROTECH GROUP s. r. o.|63110.0
1825|47580330|BRANO s.r.o.|62020.0
1826|44984251|R-DAS, s. r. o.|72190.0
1827|36035947|ALFEX,a.s.|46430.0
1828|50249720|CORUSCANT, s. r. o.|63110.0
1829|51012880|VD Komplex s.r.o.|62020.0
1830|46948953|Smart Personal Services s.r.o.|63110.0
1831|35688742|HYDROMETRA s.r.o.|71200.0
1832|45265356|EXIMM s. r. o.|33200.0
1833|51881756|incloud s. r. o.|62020.0
1834|48080781|R-DAS Trade, s.r.o.|46510.0
1835|31442552|VF, s.r.o.|33200.0
1836|46529233|Zelená pošta s. r. o.|62090.0
1837|36231941|Bonett Slovakia s.r.o.|33200.0
1838|47010746|LABTECH s.r.o.|62090.0
1839|31356150|IGA s.r.o.|46510.0
1840|31664423|MicroCAD SYSTEMS spol. s r.o.|46510.0
1841|36330167|U-system Slovakia s.r.o.|62090.0
1842|44913168|Habitable s.r.o.|62010.0
1843|48063401|RLT s.r.o.|72200.0
1844|00698202|C G S spol. s r. o.|62010.0
1845|35809621|Professional Communications Solutions a.s.|63110.0
1846|51998432|EPX s.r.o.|62020.0
1847|36668940|Kinet s.r.o.|63110.0
1848|35853867|board.sk, s.r.o.|47410.0
1849|44556985|Profi Estate SK, s.r.o.|62010.0
1850|36575747|CASSOVIA HARDWARE,s.r.o.|62090.0
1851|51993996|MIPE zvar s.r.o.|62020.0
1852|45328935|EXA Group, a.s.|72190.0
1853|35763124|TECHNISERV, s.r.o.|33200.0
1854|36411418|Eurotron component, a.s.|27900.0
1855|36475025|KP plus, s.r.o.|46510.0
1856|52081699|Benedictus Plus s. r. o.|62020.0
1857|36195332|CASSOVIA SOFTWARE, s.r.o.|62020.0
1858|45991961|Andrascik s.r.o.|62090.0
1859|51036118|LOGI s.r.o.|62010.0
1860|46309527|FAVO, s.r.o.|33140.0
1861|46529233|Zelená pošta s. r. o.|62090.0
1862|31361242|DATA SYSTEMS spol. s r.o.|62020.0
1863|45979324|BPV SERVIS SLOVAKIA s. r. o.|33130.0
1864|35794950|Goldmann Systems, a.s.|62010.0
1865|36402672|Výskumný ústav dopravný, a.s.|72190.0
1866|47424672|Galbis s.r.o.|62020.0
1867|44111266|PcWorms, s. r. o.|62090.0
1868|47717505|QuBit Security, s.r.o.|62020.0
1869|50349686|Teapot s.r.o.|62010.0
1870|47422548|Cypron Interactive s.r.o.|62010.0
1871|45562725|Cypronia s.r.o.|62010.0
1872|31355765|REVING - GAS, s.r.o.|26510.0
1873|31821987|Technický a skúšobný ústav stavebný, n. o.|71200.0
1874|35802235|KASO TECHNOLOGIES, s. r. o.|62010.0
1875|48063401|RLT s.r.o.|72200.0
1876|50154290|HOVANEC, s. r. o.|33140.0
1877|46440976|VEDMO, s. r. o.|72190.0
1878|31564518|BETAMONT s.r.o.|27900.0
1879|50734008|INFOSMEDIA, s.r.o.|62020.0
1880|36828238|PCenter, s.r.o.|47410.0
1881|36170151|ELTODO OSVETLENIE, s.r.o.|33140.0
1882|47619503|BTI s. r. o.|27900.0
1883|36834815|ECO-ENERGY LIGHTING, s.r.o.|62010.0
1884|52452981|ARdistribution, s.r.o.|62090.0
1885|34146636|L E V A P, s.r.o.|47410.0
1886|41590465|Peter Jurík - L I S A|62010.0
1887|50641671|Luigi's Box, s.r.o.|62020.0
1888|46938141|ECHOS, s.r.o.|33140.0
1889|48303470|Energy Services Slovakia s.r.o.|71200.0
1890|36564109|SIGNOS s.r.o.|33200.0
1891|50211960|RELDOP s.r.o.|71200.0
1892|52465098|i2R s.r.o.|62020.0
1893|51284944|Energetická servisná, s. r. o.|62020.0
1894|50725394|UMBRELLA Security Systems, s.r.o.|71200.0
1895|47493879|Deem Sports Wear s.r.o.|62090.0
1896|51922100|Visma Labs s.r.o.|62020.0
1897|47169397|Adaptiware, spol. s r.o.|63110.0
1898|35750871|TMG Group, s.r.o.|63110.0
1899|44539801|DesigNet, s.r.o.|62010.0
1900|46156429|GeoServices, s. r. o.|62090.0
1901|47373288|IS - Industry Solutions, a.s.|33200.0
1902|52626571|ELET systems, s.r.o.|62090.0
1903|51806576|RETAN, s. r. o.|33130.0
1904|17313252|ABRIK, spol. s r.o.|71200.0
1905|00634379|PROSOFT, spol. s r.o.|62010.0
1906|50963384|BIZ1 s.r.o.|62020.0
1907|51453746|VHS-Geotech, s.r.o.|62020.0
1908|47251689|DEBTEC a.s.|72190.0
1909|35190957|Maroš Fraňa - M.F.ELEKTRO|33140.0
1910|46489860|IXSOL, s.r.o.|63110.0
1911|36359734|Eko Energy Projekty, s. r. o.|63110.0
1912|36525162|NORMEX, s.r.o.|62010.0
1913|50111965|MultiplexDX, s.r.o.|72190.0
1914|44367465|Soimco a. s.|62010.0
1915|44546611|Ľuboš Szekely|71200.0
1916|47894687|predu s.r.o.|62090.0
1917|48207497|vacuumlabs s. r. o.|71200.0
1918|00679500|Bilfinger Slovensko s.r.o.|33200.0
1919|35787708|Contally s.r.o.|62010.0
1920|31372074|SIA Slovakia, a.s.|63110.0
1921|52361080|Healthclip s. r. o.|62090.0
1922|51976269|Tirn Technology s.r.o.|26200.0
1923|51446995|SOKOL trade Bratislava s.r.o.|62020.0
1924|31438458|ENERGYR, spol. s r.o.|33200.0
1925|46027131|ECO Buildings s.r.o.|62090.0
1926|35843390|Swiss Point, s.r.o.|63110.0
1927|47385081|AGILIT, s. r. o.|62010.0
1928|51947293|ProtonChains s.r.o.|62020.0
1929|35774720|I.S.D.D. plus, s.r.o.|62010.0
1930|36869112|DATATIP, s.r.o.|62010.0
1931|46707719|Check IT s.r.o.|62090.0
1932|44171901|VRK Slovakia s.r.o.|62010.0
1933|17317398|Kahmann - Frilla Lichtwerbung s. r. o.|27400.0
1934|48029483|AŽD Praha s.r.o.|63110.0
1935|51311739|Power Technologies s.r.o.|27900.0
1936|44743289|smartCAD s.r.o.|63110.0
1937|44903928|Ceretrade, s.r.o.|71200.0
1938|51648393|NDCon LOGIC.SK, s.r.o.|27900.0
1939|47523476|PGQ s. r. o.|62090.0
1940|36326739|Hella Slovakia Front-Lighting s.r.o.|27400.0
1941|36325732|Hella Slovakia Signal-Lighting s.r.o.|27400.0
1942|46251090|Hydrotechnika STU, s. r. o.|72190.0
1943|52143473|PlanSan s.r.o.|33140.0
1944|45906122|BDL consult, s. r. o.|71200.0
1945|50481606|iLumTech industries s.r.o.|72190.0
1946|00692069|LYNX - spoločnosť s ručením obmedzeným Košice (skrátené obchodné meno: LYNX - s. r. o. Košice)|62020.0
1947|35702044|PRINTEC SLOVAKIA, spol. s r.o.|46520.0
1948|31664881|ALTO Slovakia, spol. s r. o.|62090.0
1949|46578021|GASCONTROL, společnost s r.o.|63110.0
1950|47905085|AMTECH, spol. s r.o.|71200.0
1951|36191337|BE-SOFT a.s.|62090.0
1952|46182071|Magix, s.r.o.|62090.0
1953|44171901|VRK Slovakia s.r.o.|62010.0
1954|46461671|TELECO, s.r.o.|47420.0
1955|51222281|RAVAFOL SK2, s.r.o.|27400.0
1956|35974257|ProConSec s.r.o.|71200.0
1957|51241897|FALKON s.r.o.|62020.0
1958|52083799|FUERGY Industries j. s. a.|62090.0
1959|46805443|ProCraft s. r. o.|62020.0
1960|44149077|AI s.r.o.|71200.0
1961|31384072|AEC s. r. o.|62010.0
1962|35942487|Cleverlance Slovakia s.r.o.|62010.0
1963|31384072|AEC s. r. o.|62010.0
1964|52369102|Čeka, s.r.o.|62020.0
1965|31661246|MICRONIC a. s.|26200.0
1966|47871130|SAFTRA photonics, s.r.o.|71200.0
1967|36451461|TOREZ, s.r.o.|71200.0
1968|50448480|Memoti.com s.r.o.|62020.0
1969|45353425|ITbubble, spol. s r.o.|63110.0
1970|47367873|MindIT, s.r.o.|62090.0
1971|50918559|SELECTRA s.r.o.|26200.0
1972|46895027|Slovak research center s.r.o.|72190.0
1973|46795049|SAYTECH s.r.o.|62030.0
1974|52117723|Dataid s.r.o.|62020.0
1975|46897411|RedBase s.r.o.|62090.0
1976|35702877|ensentia s.r.o.|47410.0
1977|35737719|HighChem s.r.o.|72190.0
1978|50375776|ASENTI Services s. r. o.|62020.0
1979|52236579|AET, s.r.o.|62020.0
1980|48193089|HD Solutions s.r.o.|62020.0
1981|36605751|MEPIS HEALTHCARE, s.r.o.|62090.0
1982|31341241|Signify Slovakia s.r.o.|46430.0
1983|44766181|JOMAX SK s. r. o.|62090.0
1984|31402887|PEGASUS FACTORIA spol. s r.o.|63110.0
1985|46975519|Soft for Solutions, a. s.|62010.0
1986|51152801|GAPIT s. r. o.|62020.0
1987|50951980|ASAI Systems, s. r. o.|62020.0
1988|36703656|DENOVO, a. s.|63110.0
1989|47029323|Uniteq Lab s.r.o.|62090.0
1990|46166939|EuroSMS s.r.o.|63110.0
1991|36622419|HP kontrol s.r.o.|71200.0
1992|50095706|Alistiq s.r.o.|62020.0
1993|31372074|SIA Central Europe, a.s.|63110.0
1994|36427101|EMTEST, a. s.|26200.0
1995|36832201|2M - SK s.r.o.|63110.0
1996|52005836|Mahr Metrológia, s. r. o.|71200.0
1997|46178295|For Made, s.r.o.|63110.0
1998|50710729|esm PORT, s.r.o.|62020.0
1999|51183455|Commander Services s.r.o.|62030.0
2000|50793110|True Development, s.r.o.|62020.0
2001|36787001|Anodius, a.s.|62010.0
2002|52452981|ARdistribution, s.r.o.|62090.0
2003|31442552|VF, s.r.o.|33200.0
2004|52173771|Medical group Košice s.r.o.|72190.0
2005|46068201|Enerline, s.r.o.|27900.0
2006|52081281|CD - MEDICAL s.r.o.|72190.0
2007|00692069|LYNX - spoločnosť s ručením obmedzeným Košice|62020.0
2008|36237752|DACHTO.COM, s.r.o.|63110.0
2009|48126713|APIR s.r.o.|62020.0
2010|36831221|Aliter Technologies, a.s.|46510.0
2011|44992637|NADIN PARTNER spol. s r. o.|62090.0
2012|36404772|BTL Slovakia, s.r.o.|33130.0
2013|31666540|PROSOFT Košice, a.s.|62010.0
2014|45311005|Kontron Transportation s.r.o.|26301.0
2015|44277113|BB HEATING s.r.o.|71200.0
2016|36205338|Xolution s.r.o.|62010.0
2017|44739630|MSM Banská Bystrica, a. s.|26510.0
2018|35909242|Eltek s.r.o.|27900.0
2019|52535771|KOAN STK s.r.o.|71200.0
2020|36184641|SWAN KE, s. r. o.|62090.0
2021|00616729|C O M T E L , spol. s r.o.|33200.0
2022|31341624|MicroStep - HDO s.r.o.|33200.0
2023|35692103|ForesServices, s. r. o.|62020.0
2024|36262871|AMTEST Slovakia s.r.o.|46520.0
2025|47973293|ELFE, s.r.o.|71200.0
2026|51472341|nettle, s. r. o.|62020.0
2027|50857258|IterSoft SK, s.r.o. Zvolen|63110.0
2028|52687856|Proer, s.r.o.|72190.0
2029|47205245|K Servis s.r.o.|33200.0
2030|36551724|PEEM Slovakia, s.r.o.|62020.0
2031|30959543|Mária Vinczeová|47410.0
2032|45905606|Innocent Store, s.r.o.|47420.0
2033|51886847|Selecta Biotech SE|72190.0
2034|46202137|EG Market s.r.o.|47420.0
2035|51477599|RESIZE s.r.o.|46520.0
2036|46714227|MeDoIT s.r.o.|62090.0
2037|52516601|Live Stream s.r.o.|62020.0
2038|52090639|SmartSchool, s. r. o.|47410.0
2039|50977661|Filmzie, a.s.|62020.0
2040|36778605|Menubox, s.r.o.|62010.0
2041|35691883|AP MEDIA, s.r.o.|46520.0
2042|36597414|EkoSpektrum, s.r.o.|71200.0
2043|35845716|Descon, a.s.|62020.0
2044|31596771|RMC s.r.o.|27900.0
2045|52974502|Sensorius s. r. o.|72190.0
2046|52082385|True-Blue, spol. s r.o.|62020.0
2047|51010003|OCTAGO CORPORATION, j.s.a.|26510.0
2048|45713499|Medipixel SK, s.r.o.|71200.0
2049|31378617|DOMINANZ spol. s r.o.|62090.0
2050|46951971|ZENTITY Slovakia s. r. o.|62010.0
2051|52956741|E.bot Technology s.r.o.|62020.0
2052|48237761|BBF Tech, a.s.|71200.0
2053|44284195|Softea, s. r. o.|62010.0
2054|35694530|RADELA s.r.o.|62030.0
2055|45398305|MEPS s.r.o.|72190.0
2056|36402672|Výskumný ústav dopravný, a.s.|72190.0
2057|53023820|Santee s.r.o.|27900.0
2058|50608932|GREG IRON s.r.o.|71200.0
2059|50886240|Optotune Slovakia s.r.o.|26200.0
2060|45354812|UNITRADE EUROPE, a.s.|63110.0
2061|46425926|EPITREND s.r.o.|33200.0
2062|44461992|ALIEN studio s.r.o.|63110.0
2063|46359371|ABORA Group, s. r. o.|62090.0
2064|31598501|ZTS ELTOP spol. s r.o.|62090.0
2065|17077389|ELEN, s.r.o.|27900.0
2066|36407275|GLOBESY, s.r.o.|62090.0
2067|31331386|ACCESS, spol. s r.o.|62090.0
2068|47126787|GLOBAL ENERGY SAVINGS s.r.o.|72190.0
2069|46388915|FIREcontrol, s. r.o.|71200.0
2070|52623033|SCTech s. r. o.|62090.0
2071|51683857|TENEZIS s.r.o.|62020.0
2072|31643434|INTECO PLUS, spol. s r.o.|46520.0
2073|35705795|General Electric International (Slovensko), s.r.o.|33130.0
2074|52974502|Espio, s. r. o.|72190.0
2075|50627007|LOGNIS s.r.o.|62090.0
2076|52173526|ZV elektro & klima, s.r.o.|71200.0
2077|47091754|TM3 s.r.o.|62090.0
2078|52459543|GLENORCOM, s. r. o.|62020.0
2079|36335321|ELEKTROTECHNIK, s.r.o.|33200.0
2080|36818275|Qualysoft Information Technology, s.r.o.|63110.0
2081|51225611|International Innovation Center, s.r.o.|26200.0
2082|36616079|KTP Group, s.r.o.|71200.0
2083|46388915|FIREcontrol s. r. o.|71200.0
2084|44425694|4 texel, s.r.o.|62090.0
2085|30998808|SEC spol. s r. o.|27400.0
2086|36395994|EUROLINE computer, s.r.o.|47410.0
2087|45245401|GUARANT International spol. s r.o.|71200.0
2088|36735540|DOWINA, s.r.o.|47430.0
2089|44821425|mTrust, s.r.o.|62090.0
2090|35683724|Foxconn Slovakia, spol. s r.o.|26400.0
2091|36525791|NUPSESO, a.s.|63110.0
2092|51020238|LAVARCH s.r.o.|62020.0
2093|47942771|MM Progress s.r.o.|63110.0
2094|31358446|Electrolux Professional s. r. o.|46430.0
2095|35749822|N D B, s.r.o.|71200.0
2096|46799494|bee.wise s.r.o.|62010.0
2097|45282234|Tempest IT services a. s.|62090.0
2098|35700629|Slovgen s.r.o.|72190.0
2099|36191779|DATAKON s.r.o.|62010.0
2100|31400671|COMPAREX Slovakia spol. s r.o.|62090.0
2101|36218944|KLIMASOFT, s.r.o.|33200.0
2102|52497151|DBSoft s. r. o.|62020.0
2103|31400906|ErasData - Pro s.r.o.|62030.0
2104|46361278|MDD GROUP, s.r.o.|62020.0
2105|35947365|Energy Company s. r. o.|62010.0
2106|36820598|JR Group, s. r. o.|62020.0
2107|51781646|altFINS, j. s. a.|62020.0
2108|47483083|PrintArt Media, s.r.o.|62090.0
2109|36257346|ARIDUS Technologies, s.r.o.|63110.0
2110|52365042|iERP j. s. a.|62020.0
2111|46457763|SoftwareONE Slovakia s. r. o.|62020.0
2112|45442479|CAMOSCI SLOVAKIA s.r.o.|26510.0
2113|00634379|PROSOFT, spol. s r.o.|62010.0
2114|47835672|HEXEMPO, s.r.o.|62090.0
2115|36029076|Zoznam, s.r.o.|63110.0
2116|51762102|NEPTUN SOLUTIONS, s. r. o.|62020.0
2117|31382541|ASBIS SK spol. s r.o.|46510.0
2118|52753433|SANION HOLDING s. r. o.|27900.0
2119|47727845|PS a IS, s.r.o.|71200.0
2120|48237761|VOLTATECH a.s.|71200.0
2121|52527051|NOVA INVEST s. r. o.|26200.0
2122|50960369|DITEC Commerce s.r.o.|63110.0
2123|36205788|ENERGO CONTROL s.r.o.|62090.0
2124|46419845|ProData, s. r. o.|63110.0
2125|31385401|DITEC, a.s.|62090.0
